intervention,phase,sum,median,std,count,mean,iqr
False,1,301,3.0,1.2672646116575639,100,3.01,2.0
False,2,144,3.0,1.3368747295663836,48,3.0,2.0
False,3,296,3.0,1.2613743663545012,97,3.051546391752577,2.0
True,2,176,3.0,1.1647895491794005,50,3.52,2.0
