intervention,phase,sum,median,std,count,mean,iqr
False,1,292,3.0,1.1518978630367742,100,2.92,2.0
False,2,127,3.0,1.101055264296693,48,2.6458333333333335,1.0
False,3,294,3.0,1.0552804548971675,97,3.0309278350515463,2.0
True,2,188,4.0,1.0012237410248703,50,3.76,2.0
