intervention,phase,sum,median,std,count,mean,iqr
False,1,521,3.0,1.3741968874317596,200,2.605,3.0
False,2,256,3.0,1.2813705055121185,98,2.6122448979591835,3.0
False,3,539,3.0,1.3253303625025186,197,2.736040609137056,2.0
True,2,335,3.0,1.3734495390671027,100,3.35,3.0
