intervention,phase,sum,median,std,count,mean,iqr
False,1,555,3.0,1.468043171629787,200,2.775,3.0
False,2,263,3.0,1.4112722838945255,98,2.683673469387755,3.0
False,3,558,3.0,1.4023887805918762,197,2.83248730964467,2.0
True,2,332,3.0,1.369804232860899,100,3.32,3.0
