intervention,phase,sum,median,std,count,mean,iqr
False,1,544,3.0,1.530789529267356,200,2.72,3.0
False,2,264,3.0,1.5156106133316118,98,2.693877551020408,3.0
False,3,531,3.0,1.420918588206438,197,2.6954314720812182,3.0
True,2,330,3.0,1.3669992204412078,100,3.3,2.25
