intervention,phase,sum,median,std,count,mean,iqr
False,1,342,4.0,1.4296994103798197,100,3.42,3.0
False,2,157,4.0,1.4980779648110716,48,3.2708333333333335,2.0
False,3,340,4.0,1.3394939291591792,97,3.5051546391752577,2.0
True,2,210,4.0,0.7824607964359516,50,4.2,1.0
