intervention,phase,sum,median,std,count,mean,iqr
False,1,362,4.0,1.2774659259327397,100,3.62,1.0
False,2,154,4.0,1.3362114327110814,48,3.2083333333333335,2.0
False,3,345,4.0,1.2413792074824517,97,3.556701030927835,1.0
True,2,210,4.0,0.9035079029052512,50,4.2,1.0
