intervention,phase,sum,median,std,count,mean,iqr
False,1,680,4.0,1.7565383957313292,200,3.4,4.0
False,2,338,4.0,1.7534793040359236,98,3.4489795918367347,4.0
False,3,647,4.0,1.6691700526500686,197,3.284263959390863,3.0
True,2,349,4.0,1.6298664504997473,100,3.49,3.0
