intervention,phase,sum,median,std,count,mean,iqr
False,1,641,4.0,1.5733250645667505,200,3.205,3.25
False,2,307,4.0,1.4966474913766903,98,3.13265306122449,3.0
False,3,605,4.0,1.5067959589638051,197,3.0710659898477157,3.0
True,2,361,4.0,1.462632192074593,100,3.61,2.25
