intervention,phase,sum,median,std,count,mean,iqr
False,1,607,4.0,1.6545278213308436,200,3.035,4.0
False,2,311,4.0,1.6869756395193087,98,3.173469387755102,4.0
False,3,613,4.0,1.6123616017306155,197,3.1116751269035534,4.0
True,2,364,4.0,1.4391355429948605,100,3.64,2.0
