intervention,phase,sum,median,std,count,mean,iqr
False,1,630,4.0,1.7586826956903294,200,3.15,4.0
False,2,333,4.0,1.7688006066105129,98,3.3979591836734695,4.0
False,3,620,4.0,1.6944250792883866,197,3.1472081218274113,4.0
True,2,354,4.0,1.5597202546377578,100,3.54,3.0
